loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,actual_default,predicted_prob
24000,0,12.35,B,8,8,1,58000.0,4,12.12,2.0,12.0,0.0,17765,49.6,27.0,0,0.39646298
3025,0,13.49,C,11,1,1,35000.0,1,5.49,2.0,6.0,3.0,775,25.8,9.0,1,0.4457903
15000,0,12.69,C,11,11,5,33000.0,2,29.96,0.0,9.0,0.0,16886,59.2,14.0,1,0.6578906
12950,1,23.99,F,26,2,5,36000.0,2,25.27,0.0,7.0,0.0,12248,74.7,13.0,0,0.8208266
6000,0,12.59,C,11,10,5,40000.0,0,15.0,0.0,9.0,0.0,6378,38.2,11.0,1,0.43550345
24000,1,7.89,A,4,4,1,85000.0,9,21.04,4.0,9.0,0.0,358,9.4,35.0,0,0.6437179
20000,0,9.44,B,5,6,4,150000.0,2,19.52,2.0,13.0,0.0,168179,51.0,47.0,0,0.30817598
13500,1,14.08,C,12,1,1,65000.0,2,12.08,0.0,15.0,0.0,20850,69.0,28.0,0,0.5621744
10000,0,6.99,A,1,1,1,75000.0,2,12.21,3.0,8.0,0.0,8363,34.4,20.0,1,0.19970562
25000,0,6.03,A,0,10,1,180000.0,2,4.09,0.0,7.0,0.0,22755,32.4,22.0,0,0.043845136
12000,0,11.99,B,7,5,5,75000.0,2,5.74,0.0,5.0,0.0,13768,89.4,19.0,0,0.2164813
28000,1,16.49,D,17,10,1,91000.0,2,13.94,2.0,14.0,0.0,13193,77.6,29.0,0,0.6817103
20000,0,6.89,A,2,1,1,90000.0,1,6.83,0.0,5.0,0.0,20204,37.7,17.0,0,0.08286836
8650,0,7.99,A,3,1,1,284000.0,2,14.18,0.0,16.0,0.0,41429,73.5,35.0,0,0.1351989
16000,0,12.99,C,11,10,5,127336.5,1,12.02,1.0,12.0,0.0,15178,90.3,23.0,0,0.5484098
9600,0,12.99,B,9,1,5,115000.0,2,23.16,0.0,19.0,0.0,33149,85.2,35.0,0,0.3916066
22000,1,13.99,C,13,7,1,90000.0,2,18.24,0.0,11.0,1.0,5667,57.2,45.0,1,0.5984023
5000,0,13.99,C,12,2,4,32500.0,6,3.88,0.0,2.0,0.0,1577,68.6,7.0,1,0.5053863
6000,0,20.99,E,23,2,4,19000.0,1,21.29,0.0,15.0,0.0,11228,35.1,18.0,0,0.6995184
10000,0,8.24,B,5,1,1,70000.0,9,24.1,0.0,18.0,0.0,17476,56.0,24.0,0,0.48768777
10000,1,14.98,C,12,4,5,30000.0,2,10.04,2.0,5.0,0.0,1489,27.6,15.0,0,0.748538
8000,0,7.21,A,2,1,1,50000.0,2,26.6,0.0,15.0,0.0,24672,50.6,19.0,0,0.29188904
7650,0,16.99,D,15,1,1,44000.0,2,31.07,0.0,15.0,1.0,17921,77.0,33.0,1,0.6743078
12450,0,14.64,C,12,4,5,35000.0,2,34.84,0.0,10.0,0.0,10366,53.2,15.0,0,0.54120004
14500,1,16.2,C,13,1,1,50700.0,2,29.09,0.0,6.0,0.0,9488,94.9,19.0,0,0.5784381
20125,1,10.65,B,6,7,1,70000.0,9,12.65,0.0,7.0,0.0,0,0.0,17.0,0,0.22498763
9850,0,12.05,C,10,1,5,29000.0,9,18.42,0.0,8.0,0.0,2463,20.4,11.0,0,0.5575415
10000,0,14.99,C,14,10,5,25021.0,2,32.61,0.0,11.0,1.0,12980,72.5,19.0,0,0.6970494
23000,1,18.99,D,17,6,1,90000.0,2,30.6,4.0,20.0,0.0,36982,68.2,35.0,0,0.6211941
13500,0,13.53,B,9,1,1,51197.0,2,16.99,0.0,14.0,1.0,15003,81.5,19.0,0,0.3734966
27000,0,8.24,B,5,1,1,97000.0,2,25.08,0.0,14.0,0.0,16306,43.8,29.0,0,0.3006158
15000,0,12.49,B,8,0,5,36000.0,2,30.83,0.0,10.0,2.0,8217,40.5,25.0,0,0.52364343
5600,0,9.76,B,7,2,5,37997.0,2,7.55,0.0,5.0,0.0,3795,65.4,12.0,0,0.29045564
25425,1,18.45,D,16,1,1,62000.0,1,21.04,0.0,12.0,0.0,1172,4.3,19.0,0,0.67511314
15000,1,11.99,C,10,2,4,85000.0,2,18.57,0.0,19.0,1.0,9027,43.0,38.0,1,0.6575343
10000,1,14.08,C,12,0,4,55000.0,4,3.45,0.0,9.0,0.0,7866,24.9,14.0,0,0.5616753
10000,0,13.33,C,12,3,5,28000.0,4,29.7,2.0,14.0,1.0,7808,38.8,38.0,0,0.63582045
3000,0,15.96,C,14,1,1,74400.0,4,9.11,0.0,18.0,0.0,11467,32.8,28.0,0,0.3346603
30000,1,11.99,B,9,1,1,75000.0,1,29.1,0.0,6.0,0.0,77127,96.0,18.0,1,0.4687921
10000,0,12.39,C,10,0,5,30000.0,1,24.24,0.0,8.0,0.0,9072,38.1,8.0,0,0.51761246
12000,1,19.03,D,17,8,4,124000.0,2,15.48,0.0,15.0,0.0,31109,56.9,52.0,0,0.6019324
7500,0,5.32,A,0,3,5,85645.0,6,9.02,0.0,5.0,0.0,29180,51.0,20.0,0,0.089509964
21050,1,15.41,D,15,2,1,75000.0,1,39.23,0.0,14.0,1.0,22844,60.4,36.0,0,0.6960768
20000,0,9.49,B,6,1,1,70000.0,2,17.47,0.0,11.0,0.0,16560,32.6,34.0,0,0.30106094
7000,0,13.99,C,13,1,4,91000.0,1,34.87,0.0,21.0,0.0,42296,80.0,43.0,0,0.4801714
8000,0,10.49,B,7,6,5,30000.0,2,22.28,0.0,8.0,0.0,7141,45.5,15.0,0,0.46529144
12000,1,19.2,D,17,1,1,43000.0,2,23.3,0.0,9.0,0.0,29066,84.5,19.0,0,0.64178866
3000,0,8.59,A,4,3,5,45000.0,1,12.67,0.0,12.0,1.0,4179,20.1,14.0,0,0.24062555
6700,0,12.99,C,11,1,1,71000.0,2,33.13,0.0,15.0,0.0,27377,70.2,33.0,0,0.46602398
12000,0,13.66,C,12,7,5,64000.0,8,24.13,2.0,12.0,0.0,17222,75.2,22.0,0,0.6152333
15000,1,9.99,B,7,1,1,42000.0,2,31.74,0.0,7.0,0.0,12481,34.8,23.0,0,0.37847713
16800,0,7.9,A,3,1,5,57000.0,1,9.66,0.0,8.0,0.0,11403,35.9,17.0,0,0.21918246
10000,1,16.02,C,14,1,1,60000.0,2,8.22,0.0,15.0,1.0,2100,15.6,32.0,0,0.60401785
20000,0,6.49,A,1,11,1,125000.0,2,25.96,0.0,22.0,0.0,21427,29.0,48.0,0,0.31289786
7000,0,12.59,C,11,5,5,55000.0,2,14.07,0.0,8.0,2.0,2515,44.9,11.0,0,0.49735993
14000,0,6.24,A,1,10,5,68000.0,2,5.47,0.0,7.0,0.0,12511,36.9,14.0,0,0.106443375
9000,0,8.18,B,5,11,1,45000.0,1,4.61,0.0,10.0,0.0,8621,26.4,29.0,0,0.31350863
16000,1,12.29,C,10,3,1,150000.0,2,19.64,0.0,12.0,0.0,132303,97.4,22.0,0,0.64800864
35000,0,9.75,B,7,2,4,95000.0,1,23.02,1.0,9.0,0.0,43911,65.1,14.0,0,0.36882573
25200,0,12.29,C,10,5,1,75000.0,1,21.12,0.0,23.0,0.0,24086,47.7,69.0,1,0.3991823
5000,0,13.59,C,11,3,5,29000.0,9,2.28,0.0,8.0,0.0,2952,14.5,24.0,0,0.47603112
5400,0,20.75,E,21,5,1,15000.0,2,25.92,0.0,4.0,0.0,1717,29.1,4.0,0,0.48606429
20000,0,9.17,B,6,0,1,52597.0,4,11.68,0.0,16.0,0.0,3616,30.1,29.0,0,0.42879504
5000,0,9.49,B,6,1,5,50000.0,2,7.54,0.0,8.0,0.0,1953,61.0,9.0,0,0.42163077
10000,0,10.15,B,6,3,5,50000.0,1,15.48,0.0,12.0,0.0,15715,56.3,29.0,0,0.35850492
20000,0,5.32,A,0,1,1,200000.0,4,16.75,0.0,26.0,1.0,97039,13.0,63.0,0,0.061177045
24500,1,12.99,C,10,1,1,125000.0,1,14.63,0.0,10.0,0.0,18515,74.1,21.0,0,0.44653532
6000,0,6.92,A,2,8,1,34000.0,2,5.54,0.0,10.0,0.0,5774,21.4,23.0,0,0.1582148
12000,1,14.65,C,14,8,5,45000.0,2,18.67,0.0,9.0,0.0,4489,22.2,32.0,0,0.6617194
5600,0,12.69,C,11,0,5,50000.0,1,16.51,0.0,29.0,0.0,6475,37.4,33.0,0,0.5228766
28000,0,6.49,A,1,5,1,190000.0,2,4.8,0.0,6.0,0.0,31047,39.9,20.0,0,0.06755235
7750,0,18.25,E,20,8,1,96000.0,2,20.19,2.0,12.0,0.0,7574,55.7,33.0,0,0.50261325
5000,0,12.29,C,10,1,1,78500.0,9,18.04,0.0,10.0,0.0,14672,69.2,21.0,0,0.38997418
12600,0,7.9,A,3,1,5,85000.0,2,19.74,0.0,26.0,0.0,5354,13.6,49.0,0,0.2344122
33600,1,13.49,C,11,2,1,175000.0,2,8.78,5.0,5.0,0.0,6654,84.2,18.0,1,0.4951498
22000,1,15.99,C,14,1,1,67000.0,2,22.32,2.0,13.0,0.0,45798,78.0,43.0,0,0.5803611
18000,0,15.61,D,15,1,5,58000.0,2,6.37,0.0,15.0,0.0,7257,23.6,24.0,1,0.5338364
8000,0,10.49,B,7,10,5,28000.0,1,17.53,0.0,19.0,0.0,5645,62.7,19.0,0,0.49672192
7125,0,22.47,E,24,1,5,48000.0,2,10.9,0.0,4.0,0.0,4724,92.6,10.0,0,0.5796795
25000,0,7.89,A,4,9,1,350000.0,2,9.75,0.0,12.0,0.0,117572,57.7,19.0,0,0.1359319
12000,1,12.62,C,10,7,5,48000.0,2,27.68,0.0,17.0,0.0,19351,48.0,32.0,1,0.697707
10000,0,11.48,B,6,5,5,36000.0,0,0.5,0.0,3.0,0.0,523,7.0,4.0,0,0.2781579
29325,1,19.24,E,21,1,5,64000.0,2,39.64,0.0,12.0,0.0,22793,40.4,24.0,1,0.8108785
23600,1,19.99,E,22,2,5,59000.0,2,34.64,0.0,24.0,0.0,21341,65.3,33.0,1,0.8583463
6000,0,10.49,B,7,5,4,80000.0,2,12.66,0.0,13.0,0.0,14756,41.6,17.0,0,0.39929554
40000,0,11.49,B,9,4,4,84000.0,2,30.06,1.0,26.0,0.0,13899,24.1,49.0,0,0.56568843
3250,0,20.99,E,23,1,5,24000.0,2,37.05,0.0,6.0,0.0,403,26.9,12.0,0,0.6616478
15000,1,13.49,C,11,1,4,80000.0,1,32.24,0.0,11.0,0.0,23662,51.8,31.0,1,0.6246881
5500,0,11.49,B,9,1,1,32240.0,2,23.94,0.0,6.0,0.0,7861,93.6,17.0,1,0.3920821
5200,0,16.99,D,15,1,1,52000.0,2,32.91,0.0,10.0,0.0,8806,53.0,36.0,0,0.4986823
10000,0,18.84,E,21,1,5,55000.0,2,14.1,0.0,12.0,1.0,7550,53.5,27.0,0,0.66573066
24700,1,22.95,F,25,3,5,54953.6,2,19.3,0.0,9.0,0.0,12869,79.9,20.0,0,0.7775844
1000,0,15.59,C,14,11,5,27300.0,12,32.4,0.0,8.0,1.0,10661,57.0,10.0,0,0.6297082
35000,0,16.59,D,16,8,1,75000.0,2,22.86,0.0,14.0,0.0,21579,64.6,39.0,0,0.55339915
10000,0,13.33,C,12,5,5,34000.0,2,25.2,0.0,15.0,1.0,10189,49.9,30.0,0,0.65158576
5000,0,11.67,B,8,8,1,26000.0,9,23.59,0.0,7.0,0.0,7378,65.3,16.0,1,0.37103733
16000,0,20.39,D,18,11,1,40000.0,9,94.29,0.0,13.0,0.0,19666,90.6,21.0,0,0.73418164
13000,0,11.99,B,9,9,5,56000.0,2,19.03,1.0,15.0,1.0,9923,49.1,24.0,0,0.544974
3500,0,13.33,C,12,10,4,80000.0,4,13.62,0.0,15.0,3.0,15192,54.0,21.0,0,0.4622654
35000,1,15.61,C,12,1,1,120000.0,1,13.61,0.0,18.0,0.0,26258,37.3,49.0,0,0.37769973
9000,0,9.17,B,6,1,1,60000.0,2,29.84,1.0,7.0,0.0,5796,81.6,20.0,0,0.2757555
26300,1,20.99,E,23,10,5,60000.0,2,27.74,0.0,21.0,0.0,35162,90.9,31.0,1,0.85113233
15875,1,15.61,C,14,1,4,38000.0,2,17.44,0.0,9.0,0.0,13006,47.1,20.0,0,0.6217395
25000,1,18.25,E,20,1,1,70500.0,1,29.52,0.0,24.0,0.0,32217,54.7,35.0,1,0.74977314
25000,0,7.26,A,3,2,1,185000.0,1,12.75,2.0,14.0,0.0,19457,72.9,33.0,0,0.18011507
39900,0,9.75,B,7,1,5,93000.0,2,21.61,0.0,10.0,0.0,25683,61.4,21.0,1,0.36492515
10400,0,12.29,C,10,3,1,104000.0,2,7.69,0.0,12.0,1.0,8674,36.8,38.0,0,0.23783165
28000,0,6.03,A,0,10,1,144000.0,2,3.67,0.0,11.0,0.0,14979,19.6,24.0,1,0.056402236
12000,0,10.42,B,7,1,1,74000.0,2,28.17,1.0,12.0,0.0,16422,75.3,36.0,0,0.3880557
10950,0,26.49,F,26,3,1,50000.0,2,10.39,0.0,5.0,0.0,3964,74.8,9.0,0,0.71012926
12000,0,5.32,A,0,9,1,80000.0,4,14.46,0.0,20.0,0.0,5905,7.1,41.0,0,0.10577557
14000,1,10.49,B,6,3,5,80000.0,2,29.85,0.0,15.0,0.0,28112,53.0,58.0,1,0.6016485
4800,0,9.16,B,6,1,1,93500.0,4,28.65,5.0,10.0,0.0,52427,97.0,34.0,0,0.14613485
17500,1,14.09,B,9,2,1,45000.0,2,23.73,0.0,13.0,0.0,3373,4.1,23.0,0,0.37918994
19000,0,7.9,A,3,1,1,48000.0,2,23.18,0.0,15.0,0.0,17863,32.5,55.0,0,0.2307859
30000,0,14.65,C,14,1,4,70000.0,1,25.42,0.0,12.0,0.0,46478,82.3,23.0,0,0.4994659
10000,0,10.15,B,6,1,1,104000.0,2,30.29,0.0,21.0,0.0,62353,46.8,47.0,1,0.30663496
23000,0,12.79,C,10,4,1,77000.0,2,25.55,0.0,18.0,1.0,12333,18.1,33.0,0,0.3475171
5500,0,8.9,A,4,7,1,65000.0,4,21.07,0.0,9.0,0.0,2169,16.9,16.0,0,0.2051225
15000,0,8.9,A,4,7,1,80000.0,2,14.16,0.0,10.0,0.0,22448,49.9,24.0,0,0.18604876
16000,1,15.31,C,13,3,4,52000.0,1,19.32,0.0,6.0,0.0,22186,81.9,22.0,1,0.5407495
11025,0,17.57,D,18,11,1,43354.2,7,10.69,0.0,9.0,0.0,444,4.7,9.0,0,0.6043044
24000,1,18.25,E,20,1,1,86000.0,2,30.1,0.0,22.0,1.0,18567,39.9,41.0,0,0.77419037
18000,1,28.69,F,25,3,1,130000.0,4,9.33,0.0,14.0,1.0,4381,30.0,41.0,1,0.62829983
32500,1,19.99,E,23,1,1,65000.0,2,11.48,0.0,8.0,0.0,22688,41.7,30.0,1,0.639346
26000,1,19.99,E,20,1,1,76000.0,2,16.85,0.0,8.0,0.0,22414,87.2,18.0,1,0.6196125
29475,1,30.99,G,34,1,1,70182.0,2,33.81,0.0,26.0,0.0,28528,80.4,42.0,1,0.8403253
4500,0,16.02,C,14,0,1,36000.0,2,22.2,0.0,5.0,1.0,2778,54.5,11.0,0,0.48834136
9000,0,11.49,B,9,0,1,74000.0,2,6.93,0.0,7.0,0.0,12024,86.5,10.0,1,0.38259766
18000,0,22.74,E,20,5,5,50627.0,2,23.85,0.0,12.0,0.0,3061,21.6,18.0,0,0.7993078
3175,0,17.57,D,18,1,1,42000.0,2,36.27,1.0,19.0,0.0,15999,34.4,37.0,0,0.5692636
21000,0,11.99,C,10,5,1,84000.0,9,1.31,0.0,20.0,0.0,872,1.6,27.0,1,0.52872217
10000,0,11.99,C,10,1,5,93000.0,2,16.13,0.0,10.0,0.0,14270,42.5,21.0,1,0.4744941
10000,0,8.9,A,4,3,5,40000.0,1,27.6,0.0,13.0,0.0,11117,86.2,16.0,0,0.34589207
2500,0,13.49,C,11,11,4,50000.0,9,27.05,0.0,8.0,0.0,20755,73.3,19.0,0,0.67609674
5000,0,6.49,A,1,7,1,60000.0,2,23.1,1.0,17.0,0.0,23895,45.3,42.0,0,0.41077432
16700,0,9.75,B,7,5,5,50000.0,2,21.82,0.0,9.0,1.0,5022,58.4,48.0,1,0.54002815
20000,0,7.26,A,3,5,1,150000.0,1,12.22,3.0,20.0,0.0,32271,52.3,28.0,0,0.28697485
35775,0,6.71,A,2,7,1,115000.0,1,21.46,0.0,32.0,0.0,24388,3.6,49.0,0,0.09962886
35000,1,14.46,C,13,1,5,300000.0,2,8.83,1.0,18.0,2.0,42771,55.7,31.0,0,0.6848153
29175,1,19.72,D,19,1,1,65700.0,2,30.76,0.0,22.0,0.0,15018,75.8,40.0,0,0.7480603
10000,0,15.05,C,13,11,4,32000.0,2,31.92,1.0,10.0,0.0,8043,68.2,16.0,0,0.69049394
6000,0,10.49,B,7,1,1,54000.0,1,8.06,0.0,13.0,1.0,10608,29.0,16.0,0,0.32876202
12800,1,13.99,C,13,1,5,48000.0,2,33.25,0.0,10.0,0.0,12397,50.2,24.0,0,0.7355127
19000,0,10.49,B,7,2,1,56500.0,2,23.24,0.0,13.0,1.0,8672,60.6,36.0,0,0.42520064
6000,0,9.63,A,4,0,5,78000.0,1,7.29,0.0,9.0,0.0,11646,33.8,15.0,0,0.20732115
18900,1,23.99,E,23,1,5,45000.0,2,22.29,0.0,20.0,0.0,19755,85.2,30.0,1,0.83134085
20000,1,11.44,B,8,4,1,79000.0,2,25.06,0.0,12.0,0.0,25613,61.0,22.0,1,0.5693388
35000,1,16.91,C,14,5,1,125000.0,2,9.99,0.0,6.0,0.0,13521,76.0,13.0,0,0.48093346
30000,0,11.99,C,10,2,1,110000.0,1,18.17,1.0,20.0,0.0,29972,38.3,37.0,1,0.393407
16000,1,17.27,C,14,10,1,70137.0,4,8.69,0.0,9.0,0.0,1054,3.8,9.0,0,0.6280857
4500,0,14.99,C,14,4,4,34000.0,6,28.77,0.0,18.0,1.0,12506,45.0,51.0,1,0.620603
9100,0,10.64,B,6,2,5,120000.0,9,16.0,0.0,15.0,0.0,1410,2.1,30.0,0,0.27995625
5000,0,18.25,D,16,7,4,88000.0,9,15.78,0.0,4.0,0.0,2155,37.2,8.0,0,0.425102
15000,0,10.75,B,8,1,1,82000.0,2,27.02,0.0,23.0,0.0,9141,22.9,43.0,0,0.43848246
21000,0,9.76,B,7,7,1,90000.0,2,13.91,0.0,13.0,0.0,21568,56.2,26.0,0,0.28793758
8000,0,10.99,B,8,1,1,70000.0,0,10.35,0.0,4.0,0.0,3425,52.7,14.0,0,0.20203398
12800,0,11.99,C,10,11,4,32000.0,7,22.62,0.0,19.0,0.0,2822,5.7,33.0,0,0.65105814
19000,1,19.72,D,19,8,5,60000.0,2,19.2,1.0,11.0,0.0,7891,45.6,36.0,0,0.74840736
28775,0,12.49,B,9,10,1,64601.0,1,30.15,0.0,16.0,0.0,52332,53.1,31.0,0,0.361818
12000,0,9.71,B,5,5,1,87000.0,2,9.89,2.0,11.0,0.0,15042,71.6,20.0,0,0.2263149
15000,0,7.97,A,4,7,1,113000.0,2,29.68,0.0,11.0,0.0,60978,82.0,27.0,1,0.23337276
16750,1,16.99,D,17,1,5,40000.0,2,26.74,0.0,10.0,0.0,13708,59.9,20.0,1,0.7960982
27350,0,17.27,D,16,1,1,60000.0,2,13.24,0.0,7.0,0.0,14996,63.0,12.0,1,0.60035616
12000,1,12.69,C,11,1,1,78000.0,1,6.34,0.0,8.0,0.0,6324,41.1,9.0,0,0.52701455
6000,0,6.62,A,1,3,1,48000.0,13,18.14,0.0,8.0,0.0,30752,50.9,20.0,0,0.13741809
21600,1,15.99,C,14,1,1,65000.0,2,7.24,0.0,14.0,0.0,7119,12.3,22.0,0,0.55713177
8000,0,8.38,B,5,1,1,100000.0,1,17.93,2.0,10.0,0.0,13561,44.5,26.0,0,0.26181918
14000,0,13.99,C,13,8,1,90869.0,2,19.7,1.0,14.0,1.0,11980,38.0,19.0,0,0.49075857
4200,0,18.99,E,20,1,1,41000.0,1,21.78,0.0,12.0,1.0,2905,35.9,24.0,0,0.5152936
32000,1,15.59,C,14,1,5,131000.0,2,5.03,0.0,8.0,1.0,9212,63.5,17.0,0,0.71035576
26500,0,14.09,B,9,8,4,60000.0,1,21.41,0.0,9.0,0.0,38466,84.2,20.0,1,0.35758528
14350,0,13.99,C,12,1,1,39000.0,1,11.63,0.0,12.0,1.0,10824,32.0,22.0,0,0.5079267
10000,1,25.89,G,32,1,5,83000.0,2,7.84,0.0,10.0,1.0,4566,39.7,18.0,0,0.80673903
10750,0,23.32,E,22,8,5,70000.0,9,20.14,0.0,9.0,0.0,5441,71.6,13.0,1,0.73367304
5000,0,5.31,A,0,1,1,65000.0,9,9.99,0.0,14.0,1.0,3857,14.2,22.0,0,0.15034701
7200,0,12.99,C,10,8,5,55000.0,2,17.63,0.0,9.0,3.0,9271,39.6,16.0,0,0.45566317
8000,0,9.67,B,5,10,5,36000.0,2,16.0,0.0,6.0,0.0,6722,62.8,9.0,0,0.3143568
9600,0,11.49,B,9,1,1,80000.0,2,14.45,1.0,11.0,0.0,4468,26.1,37.0,1,0.37993303
7200,0,17.56,D,15,11,5,24000.0,2,12.8,0.0,6.0,0.0,6536,60.5,12.0,1,0.6181181
21850,0,15.31,C,11,6,1,57000.0,2,12.04,0.0,13.0,0.0,21541,94.1,22.0,0,0.36278337
11200,0,12.69,C,11,7,1,40920.0,2,15.69,0.0,10.0,0.0,6879,42.5,20.0,1,0.46434686
16000,0,11.99,B,7,2,5,43600.0,2,9.47,0.0,12.0,0.0,15851,53.2,39.0,0,0.34983137
29900,1,19.99,E,23,1,1,68000.0,2,30.67,0.0,15.0,1.0,19227,64.7,44.0,0,0.8012919
10000,0,8.18,B,5,6,5,30000.0,1,14.04,0.0,9.0,1.0,10740,39.5,15.0,0,0.3539885
5375,0,12.12,B,7,3,5,20000.0,6,12.98,0.0,9.0,0.0,4405,21.5,11.0,0,0.37340635
8000,0,15.88,C,13,0,4,36000.0,2,24.27,8.0,17.0,0.0,7551,89.9,42.0,0,0.5166669
11400,0,19.24,E,21,9,4,60000.0,2,8.22,2.0,13.0,0.0,13404,83.8,22.0,0,0.58038527
19500,1,18.84,E,21,2,1,95000.0,1,27.92,0.0,18.0,0.0,5656,63.6,31.0,0,0.7963452
21200,0,16.99,D,17,11,1,67000.0,2,16.07,0.0,8.0,1.0,7889,56.0,32.0,0,0.52745426
12600,0,8.08,A,4,1,1,108555.0,7,19.99,1.0,6.0,0.0,3711,17.3,20.0,0,0.13885473
20000,1,9.17,B,6,2,1,87500.0,1,20.64,1.0,17.0,0.0,27781,32.4,39.0,1,0.3541393
10000,0,9.67,B,5,11,1,35209.8,4,14.18,0.0,8.0,0.0,12478,58.9,21.0,0,0.5231479
16000,1,10.72,B,6,1,1,125000.0,9,29.99,0.0,6.0,0.0,47500,76.6,17.0,0,0.405958
20000,0,14.49,C,13,5,5,70000.0,2,29.68,2.0,13.0,2.0,3698,37.0,29.0,0,0.75093275
5000,0,9.17,B,6,1,1,54000.0,2,14.76,0.0,16.0,1.0,6958,49.0,25.0,0,0.37390548
15000,0,12.99,B,8,11,1,55000.0,1,27.49,0.0,8.0,1.0,12057,93.5,38.0,0,0.47042838
25000,1,14.65,C,14,1,1,77500.0,2,24.43,1.0,15.0,0.0,23178,83.4,53.0,0,0.6394318
29525,0,12.74,C,10,2,1,93000.0,11,19.94,0.0,7.0,0.0,12583,28.9,14.0,1,0.5574464
28000,1,14.99,C,14,10,1,150000.0,1,22.02,0.0,16.0,0.0,132376,59.4,31.0,0,0.57097965
15000,0,11.14,B,5,7,5,54996.0,2,12.18,0.0,11.0,0.0,13095,19.6,23.0,0,0.22396277
10000,0,9.43,B,5,1,5,124000.0,9,7.72,0.0,8.0,1.0,1538,12.1,25.0,0,0.19526875
35000,1,13.66,C,12,2,5,220000.0,9,13.94,0.0,17.0,0.0,42673,51.9,46.0,0,0.64558154
4000,0,5.32,A,0,4,1,40000.0,1,16.95,0.0,10.0,0.0,10834,30.3,18.0,1,0.09747458
14400,1,16.02,C,14,0,5,75000.0,1,14.84,0.0,6.0,0.0,10421,54.0,15.0,1,0.6350539
12450,0,18.54,E,20,1,5,140000.0,1,10.17,0.0,10.0,0.0,8522,84.5,16.0,0,0.63063884
20000,0,13.99,C,13,4,1,101000.0,2,15.33,0.0,14.0,0.0,19874,48.0,36.0,0,0.423373
20000,1,17.99,D,16,1,1,189000.0,2,8.22,0.0,15.0,1.0,7790,45.0,49.0,0,0.52529883
25700,1,18.55,E,21,1,1,62000.0,2,31.51,0.0,7.0,1.0,5573,48.5,14.0,0,0.78231275
6500,0,14.16,C,11,6,5,33000.0,2,3.78,0.0,3.0,1.0,3322,51.0,7.0,1,0.43583837
10000,1,11.39,B,7,0,1,93600.0,9,18.68,0.0,11.0,0.0,32359,79.3,24.0,0,0.5414535
6000,0,10.91,B,8,0,1,40000.0,2,21.39,1.0,12.0,0.0,8705,40.5,31.0,0,0.45731765
10000,0,12.79,C,10,6,1,86000.0,4,20.47,1.0,23.0,0.0,14888,68.6,43.0,0,0.54514736
3025,0,19.2,D,17,7,5,45000.0,2,13.73,0.0,8.0,0.0,3302,67.4,17.0,1,0.4754187
13300,0,13.67,C,13,10,5,76748.0,2,10.04,0.0,7.0,0.0,6239,48.4,22.0,0,0.4570922
9000,0,12.59,C,11,1,4,120000.0,2,15.12,2.0,10.0,0.0,4087,36.5,18.0,0,0.51920366
15000,0,8.18,B,5,1,1,135000.0,1,8.36,0.0,8.0,0.0,10032,82.9,20.0,0,0.20355763
9000,0,17.27,D,16,3,5,25000.0,9,38.17,0.0,7.0,0.0,4409,41.2,16.0,1,0.68031526
8225,0,14.65,C,14,1,5,53000.0,2,20.43,0.0,13.0,18.0,10725,59.3,16.0,0,0.4894588
35000,0,17.86,D,19,6,1,108000.0,2,24.76,1.0,17.0,0.0,44892,54.8,34.0,1,0.56188625
21450,0,7.07,A,1,2,5,100000.0,2,12.17,0.0,10.0,0.0,12206,35.6,30.0,0,0.15548535
16000,0,17.77,D,15,1,5,150000.0,2,19.63,0.0,24.0,0.0,24371,80.4,50.0,1,0.46834835
15000,1,18.99,D,17,1,1,96000.0,2,5.93,0.0,13.0,0.0,22150,61.5,29.0,0,0.52237904
18000,1,18.25,E,20,1,1,65000.0,2,34.56,0.0,12.0,0.0,25452,82.1,19.0,1,0.7711849
15000,1,21.49,E,22,1,5,50000.0,2,11.66,0.0,6.0,0.0,4553,81.3,12.0,0,0.792278
17000,0,6.91,A,4,9,1,55000.0,2,23.87,0.0,8.0,0.0,20763,56.6,17.0,0,0.17508504
27000,0,7.26,A,3,1,1,56000.0,1,39.8,0.0,10.0,0.0,26716,56.5,23.0,0,0.16693437
20000,1,11.44,B,8,1,1,145000.0,2,15.31,0.0,14.0,0.0,11333,15.9,35.0,0,0.33428603
10000,0,15.31,C,13,3,5,46000.0,2,15.21,1.0,10.0,0.0,6507,66.4,25.0,0,0.546338
30000,0,18.75,D,17,1,5,86000.0,2,19.74,0.0,9.0,0.0,21893,75.0,14.0,0,0.6298509
11000,0,11.53,B,9,1,1,50000.0,2,23.0,0.0,13.0,0.0,12546,61.2,18.0,0,0.34887293
28625,0,14.09,B,9,8,1,84000.0,2,29.21,0.0,12.0,0.0,29301,80.1,32.0,1,0.30723128
11500,1,22.74,E,20,6,5,35000.0,2,26.54,1.0,18.0,0.0,10838,45.5,29.0,1,0.8224695
13000,0,10.99,B,7,1,4,51000.0,2,12.64,0.0,7.0,0.0,3451,53.1,21.0,1,0.26030636
30000,1,18.99,D,17,1,1,144000.0,2,21.09,1.0,9.0,0.0,5835,66.3,39.0,1,0.65272665
15000,0,11.44,B,8,4,5,89507.0,2,15.5,0.0,11.0,0.0,36160,84.5,14.0,0,0.43126553
